Model,Year,HorsePower,Fuel,Mileage,Transmission,Price
BMW 320 d xDrive Aut. Limousine Advantage*NAVI*I-HAN,2017,140 kW (190 CP),Diesel,25000,automata,27.850 EUR (brut)
"BMW 520i LR 470,- br.o.Anz. 42Mon/10''km p.a.",2018,135 kW (184 CP),Benzina,25000,automata,44.990 EUR (brut) 37.807 EUR (net)
BMW 520i *360° Kamera*XENON*Teilleder-Sportsitze*TOP,2012,135 kW (184 CP),Benzina,25000,automata,21.990 EUR (brut)
BMW 520i *360° Kamera*XENON*Teilleder-Sportsitze*TOP,2012,135 kW (184 CP),Benzina,25000,automata,21.990 EUR (brut)
BMW 750Ld xDrive G12 UMWELTPRÃ„MIE/TOP LEASING+FIN.,2018,294 kW (400 CP),Diesel,25000,automata,80.890 EUR (brut) 67.975 EUR (net)
BMW 730 d xDrive MSPORT,2018,195 kW (265 CP),Diesel,25000,automata,62.000 EUR (brut)
BMW 740d xDrive G11 UMWELTPRÃ„MIE/TOP LEASING+FIN.,2018,235 kW (320 CP),Diesel,25000,automata,68.890 EUR (brut) 57.891 EUR (net)
BMW 730d G12 UMWELTPRÃ„MIE/TOP LEASING+FIN.,2018,195 kW (265 CP),Diesel,25000,automata,63.990 EUR (brut) 53.773 EUR (net)
BMW 750i xDrive G11 UMWELTPRÃ„MIE/TOP LEASING+FIN.,2018,330 kW (449 CP),Benzina,25000,automata,70.890 EUR (brut) 59.571 EUR (net)
"BMW 750i xDrive* UPE: 160.695,-‚¬ * - 40 % *Voll",2018,330 kW (449 CP),Benzina,25000,automata,95.790 EUR (brut) 80.496 EUR (net)
BMW 730 d xdrive luxury 5 anni tagliandi gratuit,2018,195 kW (265 CP),Diesel,25000,automata,56.000 EUR (brut)
BMW 750i xDrive G11 UMWELTPRÃ„MIE/TOP LEASING+FIN.,2018,330 kW (449 CP),Benzina,25000,automata,68.990 EUR (brut) 57.975 EUR (net)
BMW 750i/Massage/LED/Standhzg/Parkassistent/HarmKard,2018,330 kW (449 CP),Benzina,25000,automata,58.999 EUR (brut) 49.579 EUR (net)
BMW 750Li xDrive Aut HUD Navi Laser WLAN TV Standhzg,2017,330 kW (449 CP),Benzina,25005,automata,75.990 EUR (brut) 63.857 EUR (net)
"BMW 520i Limousine 18""LM LED Dri.Ass+ AHK HiFi HUD",2018,135 kW (184 CP),Benzina,25100,automata,42.900 EUR (brut) 36.050 EUR (net)
"BMW 750d xDrive LR 650,- br.o. Anz. 36Mon/10''Km",2018,294 kW (400 CP),Diesel,25100,automata,69.980 EUR (brut) 58.807 EUR (net)
BMW 750Li xDrive Fond Entertainment/Pano/NP 157.000‚¬,2018,330 kW (449 CP),Benzina,25121,automata,73.850 EUR (brut) 62.059 EUR (net)
BMW 530d Standh.Komf-Sitz+Bel.ACC Akt-Lenk.Park+ AHK,2018,195 kW (265 CP),Diesel,25133,automata,50.999 EUR (brut) 42.856 EUR (net)
"BMW 520d Standh.Lenkradh.DrivAss+ACC HUD Soft-Cl.18""",2018,140 kW (190 CP),Diesel,25180,automata,41.900 EUR (brut) 35.210 EUR (net)
BMW 730 Ld xDrive M-Sportpaket Laser/Massage/NP134‚¬,2017,195 kW (265 CP),Diesel,25200,automata,64.855 EUR (brut) 54.500 EUR (net)
"BMW 750i xDrive Sport-Aut. Laser UPE:130.719,-EUR",2018,330 kW (449 CP),Benzina,25212,automata,65.450 EUR (brut) 55.000 EUR (net)
"BMW 730d xDrive UPE: 123.022,-EUR",2018,195 kW (265 CP),Diesel,25219,automata,59.956 EUR (brut) 50.383 EUR (net)
BMW 740dA xDrive Laserlicht - Leasing ab 619 EUR o.A,2018,235 kW (320 CP),Diesel,25260,automata,67.850 EUR (brut) 57.017 EUR (net)
"BMW 750i xDrive M Sportpaket Leasing 799,-EUR o.LSZ",2018,330 kW (449 CP),Benzina,25262,automata,77.850 EUR (brut) 65.420 EUR (net)
BMW 740d xDrive Aut. VOLL !!!,2017,235 kW (320 CP),Diesel,25270,automata,64.990 EUR (brut) 54.158 EUR (net)
BMW 320dA Luxury Line HGSD NAVI LED STANDLÃœFTUNG EU6,2018,140 kW (190 CP),Diesel,25300,automata,28.900 EUR (brut) 24.286 EUR (net)
BMW 540i xDrive M Sportpaket LED HUD PDC Integral,2018,250 kW (340 CP),Benzina,25300,automata,51.680 EUR (brut) 43.429 EUR (net)
BMW 730L dA xDr. Laser ACC 3xTV Standh. H&K,2018,195 kW (265 CP),Diesel,25300,automata,62.840 EUR (brut) 52.807 EUR (net)
BMW 740d xDrive SAG Laser el.GSD. Navi HUD BMWGestik,2018,235 kW (320 CP),Diesel,25301,automata,62.990 EUR (brut) 52.933 EUR (net)
"BMW 540i Luxury Line 18""LM LED Dri.Ass+ AHK HUD",2018,250 kW (340 CP),Benzina,25400,automata,48.500 EUR (brut) 40.756 EUR (net)
BMW 740D XD AUTO./LASER/ SOURROUND VIEW/GLASDACH,2018,235 kW (320 CP),Diesel,25400,automata,58.500 EUR (brut) 49.160 EUR (net)
"BMW 740Ld xDrive //Leas.ab EUR 829,-inkl.o.Anz.*",2018,235 kW (320 CP),Diesel,25431,automata,75.750 EUR (brut) 63.655 EUR (net)
BMW 730 d xDrive GSD HUD SOFT-CLOSE GESTIK PARKASSIS,2017,195 kW (265 CP),Diesel,25452,automata,57.890 EUR (brut) 48.647 EUR (net)
"BMW 740i Sport-Aut. M-Sportpaket UPE: 131.950,-EUR",2018,240 kW (326 CP),Benzina,25471,automata,67.450 EUR (brut) 56.681 EUR (net)
BMW 520d Lim. G30 Vollleder* Navi Prof.* Standhzg*,2017,140 kW (190 CP),Diesel,25488,automata,35.690 EUR (brut)
BMW 5 Series Sedan 530d xDrive Sport Line,2018,195 kW (265 CP),Diesel,25500,automata,52.999 EUR (brut) 44.166 EUR (net)
BMW 540i Sport Line SAG Navi HUD LED Glasdach HiFi,2018,250 kW (340 CP),Benzina,25500,automata,48.700 EUR (brut) 40.924 EUR (net)
BMW 540i Limousine Luxury Line Head-Up HiFi DAB LED,2018,250 kW (340 CP),Benzina,25500,automata,49.880 EUR (brut) 41.916 EUR (net)
BMW 520d Aut. *LED*Driv.Ass.*Head-up*AHK*,2017,140 kW (190 CP),Diesel,25500,automata,35.500 EUR (brut) 29.832 EUR (net)
BMW 750i xDrive 20Zoll Laser SitzbelÃ¼ft. Massage DAB,2017,330 kW (449 CP),Benzina,25500,automata,71.489 EUR (brut) 60.075 EUR (net)
"BMW 730d xDrive, Surround View, Navi, ParkAssist,HuD",2017,195 kW (265 CP),Diesel,25600,automata,50.800 EUR (brut) 42.689 EUR (net)
BMW 750d xDrive*HeadUp*H&K*Glasd*Laser*SoftC*Standh*,2018,294 kW (400 CP),Diesel,25600,automata,67.980 EUR (brut) 57.126 EUR (net)
BMW 750d xDrive Innovationsp. SAG elGSD Laser Alarm,2017,294 kW (400 CP),Diesel,25600,automata,63.990 EUR (brut) 53.773 EUR (net)
BMW 750Ld xDrive Fond Entertainm/Pano-Sky/NP150.739‚¬,2018,294 kW (400 CP),Diesel,25604,automata,76.850 EUR (brut) 64.580 EUR (net)
BMW 750d xDrive/HeadUp/SurrV/HarKa/WLan/SoftC/Gestik,2019,294 kW (400 CP),Diesel,25620,automata,69.999 EUR (brut) 58.823 EUR (net)
BMW 320 i A Glasdach HiFi Navi Temp PDC SHZ LED Alar,2018,135 kW (184 CP),Benzina,25650,automata,27.888 EUR (brut) 23.435 EUR (net)
BMW 750d xDrive Display Massage SitzlÃ¼ft. Standheiz.,2017,294 kW (400 CP),Diesel,25700,automata,61.789 EUR (brut) 51.924 EUR (net)
BMW 730d xDrive M SPORT *HUD/KOMF.SITZE/WLAN/20/4xSH,2018,195 kW (265 CP),Diesel,25700,automata,57.800 EUR (brut) 48.571 EUR (net)
BMW 730d Aut. M-Sportpaket Head-Up Laser RÃ¼ckfahrkam,2017,195 kW (265 CP),Diesel,25700,automata,53.990 EUR (brut) 45.370 EUR (net)
"BMW 530d xDrive M Sportpaket 0Anz= 549,- brutto!",2018,195 kW (265 CP),Diesel,25729,automata,55.950 EUR (brut) 47.017 EUR (net)
BMW 750Li xDrive Fond Entertain/Panor-Sky/NP152.068,2017,330 kW (449 CP),Benzina,25739,automata,69.950 EUR (brut) 58.782 EUR (net)
BMW 750Li xDrive GSD Standhzg Navi HUD TV Sitzhzg,2017,330 kW (449 CP),Benzina,25801,automata,73.990 EUR (brut) 62.176 EUR (net)
"BMW 730Ld xDrive || Lea ab 639,-EUR inkl*",2018,195 kW (265 CP),Diesel,25803,automata,65.990 EUR (brut) 55.454 EUR (net)
BMW 730d xDrive Limousine Head-Up Aktivlenkung GSD,2016,195 kW (265 CP),Diesel,25821,automata,53.480 EUR (brut) 44.941 EUR (net)
BMW 730 d DisplayKey Surr.view SitzbelÃ¼ftung,2017,195 kW (265 CP),Diesel,25900,automata,49.980 EUR (brut) 42.000 EUR (net)
BMW 730d xDrive*4x MASSAGE*20ZOLL*360°3xTV*NP 135t‚¬*,2017,195 kW (265 CP),Diesel,25987,automata,59.738 EUR (brut) 50.200 EUR (net)
"BMW 750Li xDrive Individual Lounge NP 170.180,- Eur",2018,330 kW (449 CP),Benzina,25990,automata,79.950 EUR (brut) 67.185 EUR (net)
BMW 330 i Aut. Navi/Leder/Tempomat/M-Paket/erst 26Tk,2017,185 kW (252 CP),Benzina,26000,automata,25.799 EUR (brut)
BMW 530iA/Nur 26.000KM/1 Hand/RENTNER/Leder/NAVI/XEN,2013,200 kW (272 CP),Benzina,26000,automata,28.900 EUR (brut)
BMW 740d xDrive Laser BelÃ¼ft Gestik 360° Dr Ass Plus,2018,235 kW (320 CP),Diesel,26000,automata,60.770 EUR (brut) 51.067 EUR (net)
BMW 730dA xdrive Standheizung Laser Kamera Massage,2016,195 kW (265 CP),Diesel,26000,automata,51.690 EUR (brut) 43.437 EUR (net)
BMW 540i Limousine Sport Line Head-Up HiFi LED GSD,2018,250 kW (340 CP),Benzina,26071,automata,53.490 EUR (brut) 44.950 EUR (net)
BMW 520d Aut. HUD Dr.Ass+AHK GSD Standhzg,2018,140 kW (190 CP),Diesel,26100,automata,44.850 EUR (brut) 37.689 EUR (net)
BMW 520d Sport Line/Integral/360°Kam/FGP/NP 77.229‚¬,2018,140 kW (190 CP),Diesel,26115,automata,41.950 EUR (brut) 35.252 EUR (net)
BMW 730d NAVI/LED/H-UP/FERN-PARKEN/S.CLOSE/19-ZOLL,2017,195 kW (265 CP),Diesel,26160,automata,49.990 EUR (brut) 42.008 EUR (net)
BMW 740 Li*Panoram*6xKamer*HUD*4xMassag*Laser*3xTV*,2017,240 kW (326 CP),Benzina,26175,automata,68.750 EUR (brut) 57.773 EUR (net)
BMW 530d Lim. Sport Line StaHz NavPro HeadUp AdapLED,2018,195 kW (265 CP),Diesel,26194,automata,51.440 EUR (brut) 43.227 EUR (net)
BMW 750Ld xDr. *Fond-TV+Sky-Pan+4xKomfsitz+Standhzg!,2018,294 kW (400 CP),Diesel,26200,automata,76.500 EUR (brut) 64.286 EUR (net)
BMW 540i Limousine Sport Line Head-Up HiFi LED GSD,2018,250 kW (340 CP),Benzina,26263,automata,53.980 EUR (brut) 45.361 EUR (net)
BMW 730dA xdrive - Leasing ab 569 EUR o.A. Bluetooth,2018,195 kW (265 CP),Diesel,26309,automata,62.880 EUR (brut) 52.840 EUR (net)
BMW 730d M-Sportpaket Service Incl. - 5 Jahre/100,2018,195 kW (265 CP),Diesel,26320,automata,55.250 EUR (brut) 46.429 EUR (net)
BMW 320iA F31 Advantage  Navi Klimaaut. Temp. PDC,2018,135 kW (184 CP),Benzina,26350,automata,28.990 EUR (brut) 24.361 EUR (net)
BMW 740LI Langversion Alpina Felgen Navi Aut. PDC,2018,240 kW (326 CP),Benzina,26366,automata,64.980 EUR (brut) 54.605 EUR (net)
BMW 730d xDrive M Sportpaket 20Zoll Display Parken,2018,195 kW (265 CP),Diesel,26400,automata,67.489 EUR (brut) 56.713 EUR (net)
BMW 730d NAVI/LED/H-UP/FERN-PARKEN/SOFTCLOSE/19-ZOLL,2017,195 kW (265 CP),Diesel,26407,automata,49.990 EUR (brut) 42.008 EUR (net)
BMW 750d xDrive/Massage/HeadUp/HarKar/Glasd/Laser,2018,294 kW (400 CP),Diesel,26439,automata,68.999 EUR (brut) 57.982 EUR (net)
BMW 520d Limousine HiFi Navi Bus. Klimaaut. Shz PDC,2017,140 kW (190 CP),Diesel,26500,automata,28.790 EUR (brut) 24.193 EUR (net)
BMW 740 d xDr Laser Massage Dri. Ass.+ Parken Integ,2016,235 kW (320 CP),Diesel,26500,automata,63.900 EUR (brut) 53.697 EUR (net)
BMW 520 d xDrive Msport Stop&Go/HEAD UP/ADAPTIVE,2018,140 kW (190 CP),Diesel,26600,automata,45.900 EUR (brut)
BMW 530d Navi Leder Tempom.aktiv Glasdach Bluetooth,2018,195 kW (265 CP),Diesel,26600,automata,47.890 EUR (brut) 40.244 EUR (net)
"BMW 740Li 19"" LM Navi HUD Laser Standhzg Panorama",2017,240 kW (326 CP),Benzina,26603,automata,61.990 EUR (brut) 52.092 EUR (net)
BMW 730d xDrive 20Zoll SitzlÃ¼ft. Display Massage,2017,195 kW (265 CP),Diesel,26700,automata,59.989 EUR (brut) 50.411 EUR (net)
BMW 730d xDrive Lim. EU6 NaviProf. Komfortsitze GSD,2016,195 kW (265 CP),Diesel,26725,automata,48.900 EUR (brut)
BMW 730d M-Sportpaket NAVI/FERN-PARKEN/S.CLOSE/19-ZO,2017,195 kW (265 CP),Diesel,26754,automata,54.990 EUR (brut) 46.210 EUR (net)
"BMW 750Li xDrive //Leas.ab EUR 1.129,-brutto o.LSZ*",2018,330 kW (449 CP),Benzina,26810,automata,82.820 EUR (brut) 69.597 EUR (net)
BMW 750Li xDrive *SUPER AUSSATTUNG*,2018,330 kW (449 CP),Benzina,26859,automata,82.798 EUR (brut) 69.578 EUR (net)
"BMW 740i LR 660,- br.o.Anz. 36Mon/10''km p.a.",2018,240 kW (326 CP),Benzina,26900,automata,68.800 EUR (brut) 57.815 EUR (net)
BMW 318d Aut. Luxury Line LED-Licht Navi PDC Hifi,2015,110 kW (150 CP),Diesel,26941,automata,20.990 EUR (brut) 17.639 EUR (net)
BMW 750LI XDRIVE AUTO./LASER/HEAD-UP/GESTIK/MASSAGE,2018,330 kW (449 CP),Benzina,27000,automata,71.800 EUR (brut) 60.336 EUR (net)
BMW 740Ld xDrive G12 UMWELTPRÃ„MIE/TOP LEASING+FIN.,2018,235 kW (320 CP),Diesel,27000,automata,71.890 EUR (brut) 60.412 EUR (net)
BMW 740 740i Sedan High Executive | M-Sportpakket |,2018,241 kW (328 CP),Benzina,27000,automata,70.248 EUR (brut) 58.056 EUR (net)
BMW 520 Sedan 520D HIGH EX. | Luxury Line | Head-Up,2018,140 kW (190 CP),Diesel,27004,automata,39.990 EUR (brut) 33.050 EUR (net)
"BMW 750i Sport Aut. UPE:122.409,-EUR",2017,330 kW (449 CP),Benzina,27045,automata,61.950 EUR (brut) 52.059 EUR (net)
BMW 750i xDrive Limousine Ferngesteuertes Parken,2018,330 kW (449 CP),Benzina,27199,automata,68.494 EUR (brut) 57.558 EUR (net)
"BMW 750i xDrive Aut.  Vollaustattung  NP: 194700,-",2016,330 kW (449 CP),Benzina,27300,automata,63.800 EUR (brut) 53.167 EUR (net)
BMW 730 dA LONG xDrive - GPS - Xenon - Leder - Pano,2017,195 kW (265 CP),Diesel,27460,automata,55.500 EUR (brut)
BMW 730d* M Sportpaket + 5 Jahre Service-Paket*,2017,195 kW (265 CP),Diesel,27500,automata,55.950 EUR (brut)
BMW 730 730Ld xDrive LANG UPE 141.200‚¬  FULL!,2018,195 kW (265 CP),Diesel,27500,automata,68.900 EUR (brut) 57.899 EUR (net)
BMW 730d xDrive M - Sportpaket,2017,195 kW (265 CP),Diesel,27500,automata,56.750 EUR (brut)
BMW 730d Lim. EU6 LED Navi Komfortsitze Glasdach,2016,195 kW (265 CP),Diesel,27525,automata,49.700 EUR (brut) 41.765 EUR (net)
"BMW 520d M Sportpaket Komforts Integral 0Anz=479,-br",2018,140 kW (190 CP),Diesel,27600,automata,47.950 EUR (brut) 40.294 EUR (net)
BMW 330i Limousine M Sportpaket LED GSD Tempomat,2016,185 kW (252 CP),Benzina,27896,automata,28.990 EUR (brut)
"BMW 520d xDrive Aut. Xenon/Navi netto 30390,-",2017,140 kW (190 CP),Diesel,28000,automata,36.468 EUR (brut) 30.390 EUR (net)
BMW 530d xDrive M-SPORT LASER*N-VISION*MASSAGE*3xDVD,2018,195 kW (265 CP),Diesel,28000,automata,60.690 EUR (brut) 51.000 EUR (net)
BMW 530d  Limousine,2017,195 kW (265 CP),Diesel,28000,automata,37.800 EUR (brut)
BMW 528i Aut.,2016,180 kW (245 CP),Benzina,28000,automata,15.900 EUR (brut)
BMW 730Ld A xDrive Pure Excellence LASER STANDHZ H/K,2016,194 kW (264 CP),Diesel,28141,automata,56.450 EUR (brut) 47.437 EUR (net)
BMW 750i xDrive Limousine Night Vision,2016,330 kW (449 CP),Benzina,28210,automata,57.970 EUR (brut)
BMW 320d Aut.M-Paket Performance,2017,140 kW (190 CP),Diesel,28211,automata,9.190 EUR (brut)
BMW 320d xDrive Gran Turismo Sport Line Navi*LED*PDC,2018,140 kW (190 CP),Diesel,28398,automata,34.500 EUR (brut) 28.992 EUR (net)
BMW 750Li xDrive/SkyLounge/BowersWilkin/FondEnter/TV,2015,330 kW (449 CP),Benzina,28449,automata,53.999 EUR (brut) 45.377 EUR (net)
BMW 318i Limousine USB Shz PDC,2016,100 kW (136 CP),Benzina,28700,manuala,19.490 EUR (brut) 16.378 EUR (net)
BMW 520d Limousine M Sportpaket,2018,140 kW (190 CP),Diesel,28821,automata,56.895 EUR (brut) 47.811 EUR (net)
"BMW 750d xDrive Neupreis: 124.000,-Euro*,Komfortsitz",2017,294 kW (400 CP),Diesel,28900,automata,66.630 EUR (brut) 55.992 EUR (net)
BMW 325i xDrive Automatik//Garantie//1. Hand/TÃœV NEU,2010,160 kW (218 CP),Benzina,28915,automata,16.950 EUR (brut)
BMW 316d SPORT LINE*NEUWERTIG*NAV*KLIMA*KEYLESS-GO**,2012,85 kW (116 CP),Diesel,29000,manuala,16.999 EUR (brut)
BMW 320iA 1. Hand Automatik AHK DAB,2013,135 kW (184 CP),Benzina,29000,automata,18.989 EUR (brut)
BMW 520-HEAD-UP-KOMFORTZUGANG-NAVI-SPURASSISTENT-,2016,140 kW (190 CP),Diesel,29000,automata,25.990 EUR (brut) 21.840 EUR (net)
BMW 535d Gran Turismo GT Facelift °UVP 103.819‚¬°B&O°,2013,230 kW (313 CP),Diesel,29000,automata,38.950 EUR (brut) 32.731 EUR (net)
BMW 750i xDrive M-Paket*Massage*B&W*HUD*VOLLAUSSTATT,2015,330 kW (449 CP),Benzina,29000,automata,52.900 EUR (brut)
"BMW 730d xDrive M SPORT,MASSAGE,LASER,SERVICE INKL.",2017,195 kW (265 CP),Diesel,29000,automata,62.990 EUR (brut)
BMW 750 Ld xDrive Laser Entertainment Standh Vollaus,2016,294 kW (400 CP),Diesel,29000,automata,72.700 EUR (brut) 61.092 EUR (net)
BMW 750d xDrive Aut. M-PAKET TV ABSOLUT VOLL,2017,294 kW (400 CP),Diesel,29071,automata,68.028 EUR (brut) 56.690 EUR (net)
BMW 320d Limousine Sportpaket HiFi RFK Navi Prof.,2017,140 kW (190 CP),Diesel,29086,automata,31.690 EUR (brut) 26.630 EUR (net)
"BMW 750Li xDrive M Sport || Lea ab 1.149,-EUR inkl*",2018,330 kW (449 CP),Benzina,29200,automata,89.880 EUR (brut) 75.529 EUR (net)
BMW 520d xDrive Limousine Sport Line Head-Up RTTI,2017,140 kW (190 CP),Diesel,29399,automata,41.980 EUR (brut) 35.277 EUR (net)
BMW 530i xDrive Lim. SAG M Sportpaket Navi Prof./HuD,2018,185 kW (252 CP),Benzina,29409,automata,48.640 EUR (brut) 40.874 EUR (net)
BMW 320d xDrive Limousine LM-RÃ¤der NSW MF Lederlenkr,2011,135 kW (184 CP),Diesel,29500,manuala,13.430 EUR (brut)
BMW 730Ld xDrive Executive Lounge Laser HUD Standhzg,2017,195 kW (265 CP),Diesel,29501,automata,60.990 EUR (brut) 51.252 EUR (net)
BMW 730d xDrive Limousine Ferngesteuertes Parken,2016,195 kW (265 CP),Diesel,29503,automata,54.803 EUR (brut) 46.053 EUR (net)
BMW 540i Limousine Sportpaket M Sportbr. Head-Up,2018,250 kW (340 CP),Benzina,29517,automata,58.590 EUR (brut) 49.235 EUR (net)
BMW 520d Aut.LEDER NAVI XENON PDC Wenig Km,2015,140 kW (190 CP),Diesel,29535,automata,26.990 EUR (brut) 22.681 EUR (net)
BMW 320d Gran Turismo Advantage Aut.,2017,140 kW (190 CP),Diesel,29590,automata,32.490 EUR (brut) 27.075 EUR (net)
BMW 530d Sport-Aut. M Sportpaket H/K HUD Kamera Voll,2016,190 kW (258 CP),Diesel,29597,automata,34.499 EUR (brut) 28.991 EUR (net)
BMW 740Li Fond Entertainm/Panora/B&W/NP 138.719‚¬,2017,240 kW (326 CP),Benzina,29693,automata,59.850 EUR (brut) 50.294 EUR (net)
BMW 320d Gran Turismo*XENON*NAVI*HEAD-UP*KAMERA*NAVI,2015,140 kW (190 CP),Diesel,29700,automata,24.890 EUR (brut) 20.916 EUR (net)
BMW 730d xDrive | HeadUp | Harman Kardon,2015,195 kW (265 CP),Diesel,29780,automata,67.639 EUR (brut) 55.900 EUR (net)
BMW 530d LED|Navi|ParkPilot,2017,195 kW (265 CP),Diesel,29790,automata,38.880 EUR (brut) 32.672 EUR (net)
BMW 530d Limousine M Sportpaket Head-Up HiFi LED,2018,195 kW (265 CP),Diesel,29841,automata,52.390 EUR (brut) 44.025 EUR (net)
BMW 750Ld xDrive Individual Sky Lounge 3xTV NP170572,2018,294 kW (400 CP),Diesel,29900,automata,79.990 EUR (brut) 67.218 EUR (net)
BMW 730d EU6-BluePerformance NP=101.000 2MonGARANTIE,2015,190 kW (258 CP),Diesel,29900,automata,33.750 EUR (brut)
BMW 520d Limousine M Sportpaket HiFi GSD Navi Bus.,2017,140 kW (190 CP),Diesel,29950,automata,28.790 EUR (brut) 24.193 EUR (net)
"BMW 530d Sport N.P.:83.-360-Kam.LED,Aktiv L.ACC.,",2018,195 kW (265 CP),Diesel,29980,automata,47.850 EUR (brut) 40.210 EUR (net)
BMW 740Ld xDrive M-Sportpaket *FOND-ENTERTAINMENT*,2017,235 kW (320 CP),Diesel,29980,automata,70.850 EUR (brut) 59.538 EUR (net)
BMW 730LD XDRIVE AUTO./LASER/HEAD-UP/GESTIK/MASSAGE,2017,195 kW (265 CP),Diesel,29990,automata,52.800 EUR (brut) 44.370 EUR (net)
BMW 740d xDrive Laser Navi HUD Glasdach Standhzg.,2018,235 kW (320 CP),Diesel,29998,automata,62.980 EUR (brut) 52.924 EUR (net)
BMW 750d xD M SPORT PAKET 20Z HuD NETTO BMW-GARANTIE,2018,294 kW (400 CP),Diesel,29999,automata,79.254 EUR (brut) 66.600 EUR (net)
BMW 330e iPerformance Sport Line*Navi*PDC*LED*KAMERA,2017,135 kW (184 CP),Benzina,30000,automata,26.998 EUR (brut)
BMW 320d Aut. Full LED Navi Prof. DE Papire LCI,2017,140 kW (190 CP),Diesel,30000,automata,7.990 EUR (brut)
BMW 320d Lim.erst.30000Tkm,2015,135 kW (184 CP),Diesel,30000,manuala,17.990 EUR (brut) 15.118 EUR (net)
BMW 740d xDrive Limousine Head-Up H/K AHK Glsd. WLAN,2016,235 kW (320 CP),Diesel,30169,automata,59.803 EUR (brut) 50.255 EUR (net)
BMW 340i Aut. M Sport Performance,2016,240 kW (326 CP),Benzina,30170,automata,35.000 EUR (brut)
BMW 750i xDrive Limousine Ed. Exclusive Head-Up DAB,2014,330 kW (449 CP),Benzina,30345,automata,42.950 EUR (brut)
BMW 750d xDrive Aut. M-PAKET LASER ASSISTENZ MEGAVOL,2017,294 kW (400 CP),Diesel,30601,automata,71.988 EUR (brut) 59.990 EUR (net)
BMW 730 730D HIGH EXECUTIVE | Active Steering | Head,2017,196 kW (266 CP),Diesel,30632,automata,49.689 EUR (brut) 41.065 EUR (net)
"BMW 320d A Lim Sport,Navi,LED Scheinwerfer,LM RÃ¤der",2018,140 kW (190 CP),Diesel,30658,automata,30.649 EUR (brut) 25.755 EUR (net)
"BMW 320d Aut. M Sport, Garantie vom BMW",2016,140 kW (190 CP),Diesel,30680,automata,26.300 EUR (brut)
BMW 330d Limousine Advantage Head-Up DAB LED Shz,2015,190 kW (258 CP),Diesel,30829,automata,26.890 EUR (brut) 22.597 EUR (net)
BMW 318d Limousine 31.000km PDC Bluetooth Garantie,2011,105 kW (143 CP),Diesel,31000,manuala,11.450 EUR (brut)
BMW 750Ld xDrive UMWELTPRÃ„MIE TOP LEAS+FIN ‚¬152.763,2018,294 kW (400 CP),Diesel,31000,automata,75.990 EUR (brut) 63.857 EUR (net)
BMW 730d xDrive,2016,195 kW (265 CP),Diesel,31000,automata,62.000 EUR (brut)
BMW 730d xDrive M-Sportpaket NAVI LED STANDHZ ACC,2015,190 kW (258 CP),Diesel,31124,automata,37.680 EUR (brut) 31.664 EUR (net)
"BMW 740Ld xDrive ""M-SportPaket""absolut VOLL",2016,235 kW (320 CP),Diesel,31145,automata,59.900 EUR (brut)
BMW 730xd HUD|SOFTCL|SHZ HI.|ASSISTENZSYSTEME|STHZG|,2012,190 kW (258 CP),Diesel,31190,automata,29.990 EUR (brut)
BMW 320i Gran Turis,2016,135 kW (184 CP),Benzina,31324,automata,28.890 EUR (brut) 24.277 EUR (net)
BMW 328xi Sport-Aut.Sport Line.360.LED.Lane Assi,2016,180 kW (245 CP),Benzina,31500,automata,19.800 EUR (brut)
BMW 530d xDrive Limousine M Sportpaket Head-Up HiFi,2016,190 kW (258 CP),Diesel,31777,automata,34.880 EUR (brut) 29.311 EUR (net)
BMW 740Ld xDrive M-Sportpaket *FOND-ENTERTAINMENT*,2017,235 kW (320 CP),Diesel,31900,automata,70.800 EUR (brut) 59.496 EUR (net)
BMW 330e iPerformance Aut. Lim. M Sport Navi.,2017,185 kW (252 CP),Benzina,31965,automata,35.898 EUR (brut) 30.166 EUR (net)
BMW 320 d xDrive Gran Turismo Business Advantage,2016,140 kW (190 CP),Diesel,32000,automata,26.900 EUR (brut)
BMW 520i Navi Leder Tempom.aktiv Glasdach Bluetooth,2018,135 kW (184 CP),Benzina,32000,automata,46.900 EUR (brut) 39.412 EUR (net)
BMW 318i Limousine Advantage GSD Tempomat USB PDC,2015,100 kW (136 CP),Benzina,32005,manuala,19.890 EUR (brut) 16.714 EUR (net)
BMW 528i Limousine Head-Up HiFi GSD Navi Prof. RTTI,2016,180 kW (245 CP),Benzina,32094,automata,32.980 EUR (brut) 27.714 EUR (net)
BMW 750i xDrive Limousine Sportpaket Night Vision,2016,330 kW (449 CP),Benzina,32175,automata,64.854 EUR (brut) 54.499 EUR (net)
BMW 320i Advantage Aut. Navi RÃ¼ckfahrkamera Klimaaut,2017,135 kW (184 CP),Benzina,32595,automata,27.960 EUR (brut) 23.496 EUR (net)
BMW 320d xDrive Sport Line SHZ H/K HUD NAVI LED EU6,2016,140 kW (190 CP),Diesel,32885,automata,27.640 EUR (brut) 23.227 EUR (net)
